<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
Татнфт 3ап;W;20170417;000000;208.3;210.3;205.7;207.7;1380970;0
Татнфт 3ап;W;20170424;000000;208;246.1;206.8;238.1;1060650;0
Татнфт 3ап;W;20170501;000000;243;253;234.1;249.9;679350;0
Татнфт 3ап;W;20170508;000000;247;283.4;246.8;269.3;520190;0
Татнфт 3ап;W;20170515;000000;270;276.4;263;271.7;750460;0
Татнфт 3ап;W;20170522;000000;271.7;284;263.9;279.8;602380;0
Татнфт 3ап;W;20170529;000000;279.6;303.5;271.4;280.4;1031830;0
Татнфт 3ап;W;20170605;000000;281.7;285.7;265;265;423540;0
Татнфт 3ап;W;20170612;000000;265;273.3;254.7;272;1635200;0
Татнфт 3ап;W;20170619;000000;271.4;278.3;267.1;271.1;424780;0
Татнфт 3ап;W;20170626;000000;274.7;274.9;270.4;273.4;533700;0
Татнфт 3ап;W;20170703;000000;274.2;292;263;267;1249490;0
Татнфт 3ап;W;20170710;000000;269;269;261.1;264.2;713810;0
Татнфт 3ап;W;20170717;000000;264.4;274.1;264.4;269.4;823620;0
Татнфт 3ап;W;20170724;000000;271.7;272.2;262.8;263;850750;0
Татнфт 3ап;W;20170731;000000;263;268.5;263;264;497300;0
Татнфт 3ап;W;20170807;000000;265.5;279.9;265.5;272.7;745450;0
Татнфт 3ап;W;20170814;000000;276.9;276.9;272.7;275;163360;0
Татнфт 3ап;W;20170821;000000;276.4;279.7;273.4;276.3;252400;0
Татнфт 3ап;W;20170828;000000;272.6;278.3;265;265;838830;0
Татнфт 3ап;W;20170904;000000;264.7;270;258.5;270;863360;0
Татнфт 3ап;W;20170911;000000;270.1;278.3;267.3;276;687210;0
Татнфт 3ап;W;20170918;000000;275;297;275;291.8;849700;0
Татнфт 3ап;W;20170925;000000;291.8;293.7;281.2;289.1;426820;0
Татнфт 3ап;W;20171002;000000;289.1;302.9;286.4;301.5;524270;0
Татнфт 3ап;W;20171009;000000;302.4;309;296.5;308;356740;0
Татнфт 3ап;W;20171016;000000;308.9;315.1;302.6;306.3;597650;0
Татнфт 3ап;W;20171023;000000;306.3;308.9;296.1;308.9;568040;0
Татнфт 3ап;W;20171030;000000;309;325.5;307.3;324;579320;0
Татнфт 3ап;W;20171106;000000;344;368.1;331;350;1555250;0
Татнфт 3ап;W;20171113;000000;350;357.7;338;343.3;691670;0
Татнфт 3ап;W;20171120;000000;343;360.6;342.5;352;770640;0
Татнфт 3ап;W;20171127;000000;354.9;356.4;341;353.6;811260;0
Татнфт 3ап;W;20171204;000000;353.8;385.2;352;375.6;1660150;0
Татнфт 3ап;W;20171211;000000;375.8;398.2;375.8;395;1510040;0
Татнфт 3ап;W;20171218;000000;392.2;395.7;353.9;368;1389980;0
Татнфт 3ап;W;20171225;000000;364.2;374;348.9;365;968150;0
Татнфт 3ап;W;20180101;000000;366;373.7;360.6;371.8;419360;0
Татнфт 3ап;W;20180108;000000;373.9;398;371.2;391.6;733770;0
Татнфт 3ап;W;20180115;000000;391.6;432.3;387.7;409.3;1340600;0
Татнфт 3ап;W;20180122;000000;407;423.6;407;412.5;1279450;0
Татнфт 3ап;W;20180129;000000;412.9;418.8;402.6;411;694910;0
Татнфт 3ап;W;20180205;000000;409.2;411;386.5;388.9;1320980;0
Татнфт 3ап;W;20180212;000000;391.1;401.2;387.1;400.1;825090;0
Татнфт 3ап;W;20180219;000000;401;445.3;398.6;418.1;559720;0
Татнфт 3ап;W;20180226;000000;426;430;398.9;408;738350;0
Татнфт 3ап;W;20180305;000000;409.4;418.7;406;410.2;550130;0
Татнфт 3ап;W;20180312;000000;411.7;424;393.5;393.5;2078410;0
Татнфт 3ап;W;20180319;000000;399.9;413.4;398;405.8;1135870;0
Татнфт 3ап;W;20180326;000000;408.7;416.8;405;416;833240;0
Татнфт 3ап;W;20180402;000000;416;427;414.1;424.9;744290;0
Татнфт 3ап;W;20180409;000000;422.8;440;403.7;430.2;1899810;0
Татнфт 3ап;W;20180416;000000;421;455;421;437.6;1830750;0
Татнфт 3ап;W;20180423;000000;438;479.7;437.9;464.4;933620;0
Татнфт 3ап;W;20180430;000000;466;480.8;458.5;465.7;690260;0
Татнфт 3ап;W;20180507;000000;466;489.6;460.5;486.5;617520;0
Татнфт 3ап;W;20180514;000000;489.5;509.2;487.1;500.1;1078100;0
Татнфт 3ап;W;20180521;000000;501.5;504.4;471.2;474.9;690350;0
Татнфт 3ап;W;20180528;000000;472.5;473.4;433.3;461.5;1232330;0
Татнфт 3ап;W;20180604;000000;463.6;468.5;455.5;464.7;790290;0
Татнфт 3ап;W;20180611;000000;466.9;483.5;460.1;483.5;899210;0
Татнфт 3ап;W;20180618;000000;477.4;483;462.3;466.4;1470780;0
Татнфт 3ап;W;20180625;000000;466.4;474.9;454.4;465.1;1144800;0
Татнфт 3ап;W;20180702;000000;463.2;464.2;447.2;460.6;1183580;0
Татнфт 3ап;W;20180709;000000;460.7;483.9;460.7;477;954340;0
Татнфт 3ап;W;20180716;000000;477;490;474.3;478.6;1060870;0
Татнфт 3ап;W;20180723;000000;478.6;486.6;475.9;477;644490;0
Татнфт 3ап;W;20180730;000000;477;496.2;475;494.1;539410;0
Татнфт 3ап;W;20180806;000000;495;508.5;495;501.5;854820;0
Татнфт 3ап;W;20180813;000000;503.9;512.4;492.2;501.4;1198870;0
Татнфт 3ап;W;20180820;000000;504.3;510;500;503;554340;0
Татнфт 3ап;W;20180827;000000;503;546.9;502.4;526;1224680;0
Татнфт 3ап;W;20180903;000000;530.9;538.5;515.1;524.4;1262660;0
Татнфт 3ап;W;20180910;000000;528.7;542;516.6;525.5;1740620;0
Татнфт 3ап;W;20180917;000000;525.8;555;521.4;544.9;1864580;0
Татнфт 3ап;W;20180924;000000;547.5;577.8;530.1;575;2500420;0
Татнфт 3ап;W;20181001;000000;575.1;593.5;562.5;577.6;3406850;0
Татнфт 3ап;W;20181008;000000;577.6;597.3;538.6;565;3101030;0
Татнфт 3ап;W;20181015;000000;569;569.2;545.8;549.6;1164160;0
Татнфт 3ап;W;20181022;000000;550.9;562;527.1;532.2;1167580;0
Татнфт 3ап;W;20181029;000000;538.1;538.1;512.5;527;1361380;0
Татнфт 3ап;W;20181105;000000;528;559.2;490.7;553.2;1365850;0
Татнфт 3ап;W;20181112;000000;554.1;568.5;540;541.1;1453440;0
Татнфт 3ап;W;20181119;000000;541.2;550.3;501;503;1449490;0
Татнфт 3ап;W;20181126;000000;503.8;520;470.6;508.1;1603590;0
Татнфт 3ап;W;20181203;000000;515.8;561.5;514;554;2161650;0
Татнфт 3ап;W;20181210;000000;546;555.8;513.1;518;794570;0
Татнфт 3ап;W;20181217;000000;518.3;526.6;480.4;488;1579110;0
Татнфт 3ап;W;20181224;000000;488.4;522.9;461;522;1638370;0
Татнфт 3ап;W;20181231;000000;522;524.4;513.7;519;494640;0
Татнфт 3ап;W;20190107;000000;500.1;511.9;498.4;505.8;1051560;0
Татнфт 3ап;W;20190114;000000;505;530.2;503.1;528.4;1006700;0
Татнфт 3ап;W;20190121;000000;529.9;553.5;521.5;552;1795990;0
Татнфт 3ап;W;20190128;000000;552;571;546.2;557.5;1872340;0
Татнфт 3ап;W;20190204;000000;560.4;571;553.6;564.4;1054080;0
Татнфт 3ап;W;20190211;000000;565;566.4;542.7;563;1182120;0
Татнфт 3ап;W;20190218;000000;564.5;568.7;555.4;563;666290;0
Татнфт 3ап;W;20190225;000000;565;565;545.7;548;834140;0
Татнфт 3ап;W;20190304;000000;548;552;543;543;374910;0
Татнфт 3ап;W;20190311;000000;542.7;546;517;530;1677590;0
Татнфт 3ап;W;20190318;000000;535.1;569;529.5;545.2;1981430;0
Татнфт 3ап;W;20190325;000000;545.5;566.3;541.2;557.8;1976310;0
Татнфт 3ап;W;20190401;000000;561.7;563;546.7;555;977100;0
Татнфт 3ап;W;20190408;000000;551;592.8;551;588;1670640;0
Татнфт 3ап;W;20190415;000000;590.7;591.8;571.1;578.2;604740;0
Татнфт 3ап;W;20190422;000000;580;630.8;572.3;620;1670860;0
Татнфт 3ап;W;20190429;000000;623;648;614.6;645.4;1230400;0
Татнфт 3ап;W;20190506;000000;641.1;649;600.1;603.1;1514910;0
Татнфт 3ап;W;20190513;000000;603;618;571.3;573;2793920;0
Татнфт 3ап;W;20190520;000000;575;601.3;560;579;4316930;0
Татнфт 3ап;W;20190527;000000;585;597.6;569.1;584.4;3372050;0
Татнфт 3ап;W;20190603;000000;583.9;606.6;579.2;595.2;2790880;0
Татнфт 3ап;W;20190610;000000;597;632.4;596.9;626;1716260;0
Татнфт 3ап;W;20190617;000000;625.6;639;603.4;629.4;1510630;0
Татнфт 3ап;W;20190624;000000;635;642;627.6;636.2;1339780;0
Татнфт 3ап;W;20190701;000000;639.9;666;635.2;651.4;3719540;0
Татнфт 3ап;W;20190708;000000;650.1;650.7;611.8;619.3;2351100;0
Татнфт 3ап;W;20190715;000000;622.9;638;610.2;636;3067800;0
Татнфт 3ап;W;20190722;000000;637.5;651;628;649.9;3819280;0
Татнфт 3ап;W;20190729;000000;650;690.7;648.3;672.8;4072670;0
Татнфт 3ап;W;20190805;000000;671.9;676;651;658;2827210;0
Татнфт 3ап;W;20190812;000000;653.8;660;614.5;615;3135380;0
Татнфт 3ап;W;20190819;000000;621.8;634.7;617.5;630;3155410;0
Татнфт 3ап;W;20190826;000000;626.1;639.4;623.2;635;2918200;0
Татнфт 3ап;W;20190902;000000;638.6;671.8;635.1;670;3465450;0
Татнфт 3ап;W;20190909;000000;672.3;676.6;657.3;661.2;2885952;0
Татнфт 3ап;W;20190916;000000;678;684.7;666.2;668.5;3712499;0
Татнфт 3ап;W;20190923;000000;673.5;679.9;624;638.8;6069880;0
Татнфт 3ап;W;20190930;000000;639.9;640;604;618;3034628;0
Татнфт 3ап;W;20191007;000000;621.9;644.1;618;632;2366544;0
Татнфт 3ап;W;20191014;000000;634;635;621;629;1606652;0
Татнфт 3ап;W;20191021;000000;631.6;661.7;629.5;660;3520418;0
Татнфт 3ап;W;20191028;000000;661;664.8;647.1;656.3;2658531;0
Татнфт 3ап;W;20191104;000000;658;673.8;656;671.7;2508130;0
Татнфт 3ап;W;20191111;000000;670;675;663.4;670.7;1715819;0
Татнфт 3ап;W;20191118;000000;670.2;679.8;665.6;679.5;1655178;0
Татнфт 3ап;W;20191125;000000;680;695.8;677.6;689.9;2518726;0
Татнфт 3ап;W;20191202;000000;689.1;696;682;695.3;2409345;0
Татнфт 3ап;W;20191209;000000;695.7;738.8;694.8;738.5;2590889;0
Татнфт 3ап;W;20191216;000000;738.5;750;727.6;740.9;2787178;0
Татнфт 3ап;W;20191223;000000;741;752.9;725.4;739;2556133;0
Татнфт 3ап;W;20191230;000000;742.7;744;731.1;734;915561;0
Татнфт 3ап;W;20200106;000000;736.1;827;734.5;773.5;2614653;0
Татнфт 3ап;W;20200113;000000;774.4;788.5;750.5;763.7;3257622;0
Татнфт 3ап;W;20200120;000000;767.5;800;721.1;734.5;2541110;0
Татнфт 3ап;W;20200127;000000;721.2;739.9;709.4;716.9;2919544;0
Татнфт 3ап;W;20200203;000000;715.1;739;703.8;722.6;3699759;0
Татнфт 3ап;W;20200210;000000;720;748.3;711.4;742;3401651;0
Татнфт 3ап;W;20200217;000000;744.5;744.5;724.7;726;2052336;0
Татнфт 3ап;W;20200224;000000;716;724.9;645.2;660.8;6452405;0
Татнфт 3ап;W;20200302;000000;681.5;689.9;645.9;650.1;5105950;0
Татнфт 3ап;W;20200309;000000;585.1;603;451;455.5;12525941;0
Татнфт 3ап;W;20200316;000000;440;499.4;355;469.5;19559243;0
Татнфт 3ап;W;20200323;000000;450.1;552.1;432;503;12796375;0
Татнфт 3ап;W;20200330;000000;494;582.8;415.6;567.5;12979144;0
Татнфт 3ап;W;20200406;000000;576.5;589;542.2;567;7021725;0
Татнфт 3ап;W;20200413;000000;563;567;469.6;494;7757151;0
Татнфт 3ап;W;20200420;000000;489.8;502.9;430.1;481;14395212;0
Татнфт 3ап;W;20200427;000000;480;541;473.4;514.1;7410259;0
Татнфт 3ап;W;20200504;000000;508;523.4;494.6;519;4494213;0
Татнфт 3ап;W;20200511;000000;519;523.4;487.9;496;4246615;0
Татнфт 3ап;W;20200518;000000;508.9;537.5;501.6;510.9;5510141;0
Татнфт 3ап;W;20200525;000000;514.1;536;509;509;4963359;0
Татнфт 3ап;W;20200601;000000;518.9;553.3;517.4;550.8;7169985;0
Татнфт 3ап;W;20200608;000000;552.8;579.6;552.2;566.3;4491823;0
Татнфт 3ап;W;20200615;000000;552.6;575.1;541.4;563.7;4068904;0
Татнфт 3ап;W;20200622;000000;562.7;570.5;545.7;548;2246711;0
Татнфт 3ап;W;20200629;000000;549.9;558.9;538.4;555;1687798;0
Татнфт 3ап;W;20200706;000000;558.9;563.8;527.5;538.7;2834860;0
Татнфт 3ап;W;20200713;000000;539.9;544;510.5;529.3;2578142;0
Татнфт 3ап;W;20200720;000000;528.9;544.7;522.8;538;2007659;0
Татнфт 3ап;W;20200727;000000;538;542.2;533.8;537.5;1459223;0
Татнфт 3ап;W;20200803;000000;537.2;541.2;522.5;538;2407649;0
Татнфт 3ап;W;20200810;000000;538;589.6;537.5;583.3;3576226;0
Татнфт 3ап;W;20200817;000000;586.9;588.3;541;548;2791216;0
Татнфт 3ап;W;20200824;000000;551;556.8;538.1;541.7;2367343;0
Татнфт 3ап;W;20200831;000000;541.8;544.5;512.2;524.1;3955602;0
Татнфт 3ап;W;20200907;000000;520.2;527.9;508;523.8;2776153;0
Татнфт 3ап;W;20200914;000000;527.4;544;492.2;498.1;8883637;0
Татнфт 3ап;W;20200921;000000;496.3;497.2;436.2;447.9;10130429;0
Татнфт 3ап;W;20200928;000000;447.9;457;432.1;434.5;7469624;0
Татнфт 3ап;W;20201005;000000;438.7;468.8;436.3;443.3;6396711;0
Татнфт 3ап;W;20201012;000000;442.6;444;408;408.8;7511698;0
Татнфт 3ап;W;20201019;000000;410.1;419.6;390.1;417.2;9854815;0
Татнфт 3ап;W;20201026;000000;411.1;416.6;383.4;397.6;6849805;0
Татнфт 3ап;W;20201102;000000;395;433.7;390.6;428.8;6083616;0
Татнфт 3ап;W;20201109;000000;432.4;494.1;429;479.4;15036597;0
Татнфт 3ап;W;20201116;000000;485.3;488.9;469.5;482.9;4475613;0
Татнфт 3ап;W;20201123;000000;484.5;506.9;466.8;481.2;8600210;0
Татнфт 3ап;W;20201130;000000;471.1;486.9;462.4;481.4;6058181;0
Татнфт 3ап;W;20201207;000000;480.1;482.7;463;479;5534299;0
Татнфт 3ап;W;20201214;000000;483;489.8;472.1;473.4;4441675;0
Татнфт 3ап;W;20201221;000000;469.6;470.8;451.9;468.5;3383967;0
Татнфт 3ап;W;20201228;000000;469.8;478.3;467;475.7;2019357;0
Татнфт 3ап;W;20210104;000000;480;492.4;472.3;491.3;5697509;0
Татнфт 3ап;W;20210111;000000;488;514.6;483.5;500.3;8356014;0
Татнфт 3ап;W;20210118;000000;498.8;502.9;467.5;470.6;4445621;0
Татнфт 3ап;W;20210125;000000;473.9;476.3;456.2;457;5536644;0
Татнфт 3ап;W;20210201;000000;461.1;481;453.4;480;6706831;0
Татнфт 3ап;W;20210208;000000;480.8;503.2;469.5;489.3;6133404;0
Татнфт 3ап;W;20210215;000000;496.2;502;476;492.9;5044390;0
Татнфт 3ап;W;20210222;000000;493.5;511.8;486.4;491.8;4778190;0
Татнфт 3ап;W;20210301;000000;498;526.7;491;525.3;6403510;0
Татнфт 3ап;W;20210308;000000;522.9;574.7;521;570.4;7435933;0
Татнфт 3ап;W;20210315;000000;572;584.6;536.2;557.6;6430438;0
Татнфт 3ап;W;20210322;000000;557;569;546.5;566.8;4456949;0
Татнфт 3ап;W;20210329;000000;564.6;575.6;555.3;569.1;2900466;0
Татнфт 3ап;W;20210405;000000;570.6;570.6;527.1;534.4;3169842;0
Татнфт 3ап;W;20210412;000000;534;556.5;520;550.5;4717756;0
Татнфт 3ап;W;20210419;000000;550.6;550.6;526.4;531.2;3504328;0
Татнфт 3ап;W;20210426;000000;531;533.7;456.8;469.1;20618767;0
Татнфт 3ап;W;20210503;000000;470;483.4;469.3;480.8;5318972;0
Татнфт 3ап;W;20210510;000000;480.8;487;465.7;472.3;4029094;0
Татнфт 3ап;W;20210517;000000;473;481;456.1;465.6;5496966;0
Татнфт 3ап;W;20210524;000000;466.2;471.7;461.5;468.7;3159514;0
Татнфт 3ап;W;20210531;000000;469;499.6;468.9;495;6633679;0
Татнфт 3ап;W;20210607;000000;494.9;505.8;491.7;500.1;4430564;0
Татнфт 3ап;W;20210614;000000;501;520.5;498.2;504;6446575;0
Татнфт 3ап;W;20210621;000000;503.5;517.1;496.5;507.8;3346470;0
Татнфт 3ап;W;20210628;000000;508.5;511.7;487.3;506.7;4109420;0
Татнфт 3ап;W;20210705;000000;507;512.8;482.6;486.4;5019986;0
Татнфт 3ап;W;20210712;000000;487.8;488.7;460.9;465.5;5182660;0
Татнфт 3ап;W;20210719;000000;465;465.6;445.5;457;6889035;0
Татнфт 3ап;W;20210726;000000;455;465.6;446.5;456.1;5013970;0
Татнфт 3ап;W;20210802;000000;458;468;453.7;461.1;3986626;0
Татнфт 3ап;W;20210809;000000;459.6;468;455;465.9;2825639;0
Татнфт 3ап;W;20210816;000000;464;471.4;455.5;458.9;3267633;0
Татнфт 3ап;W;20210823;000000;461;482.8;454.5;458.7;8507717;0
Татнфт 3ап;W;20210830;000000;459.4;463;453.9;458.6;4541610;0
Татнфт 3ап;W;20210906;000000;458.6;459.5;443.3;446.9;6583182;0
Татнфт 3ап;W;20210913;000000;448.2;477;447.3;468.5;9181514;0
Татнфт 3ап;W;20210920;000000;465;473.2;454.4;467.9;4878246;0
Татнфт 3ап;W;20210927;000000;472.8;496.4;470;489.9;9921140;0
Татнфт 3ап;W;20211004;000000;490.1;537.4;487.8;525.5;13370171;0
Татнфт 3ап;W;20211011;000000;513;531.2;509.2;524.6;6579041;0
Татнфт 3ап;W;20211018;000000;525.9;533.6;512.7;515.9;4087443;0
Татнфт 3ап;W;20211025;000000;517;526.5;483.1;489.3;5963500;0
Татнфт 3ап;W;20211101;000000;489.7;508.4;481.5;489.5;3661269;0
Татнфт 3ап;W;20211108;000000;495.5;501.7;479;482.9;4733768;0
Татнфт 3ап;W;20211115;000000;482;486.4;451.5;455.3;6315767;0
Татнфт 3ап;W;20211122;000000;455.3;460.7;428.1;428.5;10113779;0
Татнфт 3ап;W;20211129;000000;434;461;428.7;447.4;9763805;0
Татнфт 3ап;W;20211206;000000;448;454.4;436;440;5007585;0
Татнфт 3ап;W;20211213;000000;444.9;451;393.3;449;6812825;0
Татнфт 3ап;W;20211220;000000;440.5;454.1;437;446.1;4466444;0
Татнфт 3ап;W;20211227;000000;446;463;445.1;462.8;3037221;0
Татнфт 3ап;W;20220103;000000;462.8;475.1;442.5;459;4903145;0
Татнфт 3ап;W;20220110;000000;457.8;472.3;439.1;452.7;6714629;0
Татнфт 3ап;W;20220117;000000;452.7;459.8;419.1;433.9;8077138;0
Татнфт 3ап;W;20220124;000000;436;449.7;394.5;447.8;12441481;0
Татнфт 3ап;W;20220131;000000;447.8;456.2;433.4;445;5858766;0
Татнфт 3ап;W;20220207;000000;445;458.5;430;432.8;3960478;0
Татнфт 3ап;W;20220214;000000;432.8;458.9;427.5;433.3;6974880;0
Татнфт 3ап;W;20220221;000000;432.9;442.8;203;313.1;12229660;0
Татнфт 3ап;W;20220321;000000;313;369.9;300.4;318.5;2373179;0
Татнфт 3ап;W;20220328;000000;326;379.7;303;368.1;4564788;0
Татнфт 3ап;W;20220404;000000;368;374;335.8;339.2;1366300;0
Татнфт 3ап;W;20220411;000000;339.2;346.7;316.5;327.9;1038423;0
Татнфт 3ап;W;20220418;000000;331.9;331.9;297.6;310.4;1310933;0
Татнфт 3ап;W;20220425;000000;311.7;359;303.4;357;2047744;0
Татнфт 3ап;W;20220502;000000;353.3;361.2;333;338.2;564435;0
Татнфт 3ап;W;20220509;000000;341.9;351.4;324.4;334.8;727536;0
Татнфт 3ап;W;20220516;000000;331;369.9;328.4;366.8;1856264;0
Татнфт 3ап;W;20220523;000000;374;374.4;323;362.5;2133852;0
Татнфт 3ап;W;20220530;000000;365.1;370.1;340.7;347.8;982169;0
Татнфт 3ап;W;20220606;000000;350.5;366.8;343;364.9;942202;0
Татнфт 3ап;W;20220613;000000;364.8;394;358.4;391.9;1275841;0
Татнфт 3ап;W;20220620;000000;393.2;417.9;389.2;405.9;2252274;0
Татнфт 3ап;W;20220627;000000;408.4;413.8;380;380;1366486;0
Татнфт 3ап;W;20220704;000000;387.2;391;357.9;361.9;1113349;0
Татнфт 3ап;W;20220711;000000;360;362.9;330;347;1226801;0
Татнфт 3ап;W;20220718;000000;345.9;352.7;334.4;344;681702;0
Татнфт 3ап;W;20220725;000000;344;377.6;337.8;376.1;1025101;0
Татнфт 3ап;W;20220801;000000;378.4;379.8;359.1;362.1;1556877;0
Татнфт 3ап;W;20220808;000000;370;405.2;362.8;405.1;2069334;0
Татнфт 3ап;W;20220815;000000;405.1;435;380.9;409.2;3289643;0
Татнфт 3ап;W;20220822;000000;409.2;417.8;406.6;415;702860;0
Татнфт 3ап;W;20220829;000000;419.9;427.9;413.1;418.4;1564303;0
Татнфт 3ап;W;20220905;000000;420.1;420.1;402.2;408.3;1338127;0
Татнфт 3ап;W;20220912;000000;408.9;418.8;406.1;412.9;1023416;0
Татнфт 3ап;W;20220919;000000;412.2;414.8;351;370.1;3659153;0
Татнфт 3ап;W;20220926;000000;368;368;331.1;356.2;3190585;0
Татнфт 3ап;W;20221003;000000;360;375.9;352;354.9;2629446;0
Татнфт 3ап;W;20221010;000000;324;340.8;321;334.3;2099444;0
Татнфт 3ап;W;20221017;000000;335.2;351.1;333;342.7;1266030;0
Татнфт 3ап;W;20221024;000000;342.7;365.3;342;363.5;1287934;0
Татнфт 3ап;W;20221031;000000;365;377.9;360.9;372.3;953768;0
Татнфт 3ап;W;20221107;000000;373.9;384;367.5;370.8;1679690;0
Татнфт 3ап;W;20221114;000000;371;371.3;351;355.9;2413284;0
Татнфт 3ап;W;20221121;000000;357.6;357.9;347.6;355.5;1011861;0
Татнфт 3ап;W;20221128;000000;352.1;354.7;347.6;350.7;743933;0
Татнфт 3ап;W;20221205;000000;350.7;356.8;346;348.6;1240433;0
Татнфт 3ап;W;20221212;000000;350.4;350.4;335.6;342;770798;0
Татнфт 3ап;W;20221219;000000;342;346.9;336.7;339.9;1395221;0
Татнфт 3ап;W;20221226;000000;341.9;343.8;337.4;341.4;1634376;0
Татнфт 3ап;W;20230102;000000;345.5;346.4;341.3;344.3;568706;0
Татнфт 3ап;W;20230109;000000;338;340;334.4;338.7;1317635;0
Татнфт 3ап;W;20230116;000000;339.2;340.5;331.1;332.2;960307;0
Татнфт 3ап;W;20230123;000000;331.3;334.2;323.8;327;1460452;0
Татнфт 3ап;W;20230130;000000;327.7;328.9;319.3;321.7;2371867;0
Татнфт 3ап;W;20230206;000000;321.7;327.9;321;323.4;1976553;0
Татнфт 3ап;W;20230213;000000;323.4;329;312.1;319;2408866;0
Татнфт 3ап;W;20230220;000000;319;323.8;315.5;319.6;944404;0
Татнфт 3ап;W;20230227;000000;319;341.8;316.3;337.4;2943944;0
Татнфт 3ап;W;20230306;000000;338.6;342;332.6;333.9;1129785;0
Татнфт 3ап;W;20230313;000000;334.5;346.1;329;345.1;2476133;0
Татнфт 3ап;W;20230320;000000;347.5;357;345;351.4;2001275;0
Татнфт 3ап;W;20230327;000000;353;374.8;352.7;369.5;2897532;0
Татнфт 3ап;W;20230403;000000;380;397.5;370;394.2;2760071;0
Татнфт 3ап;W;20230410;000000;396.1;401.7;386;393.3;1684112;0
Татнфт 3ап;W;20230417;000000;394.9;409.6;392;406.7;3020137;0
Татнфт 3ап;W;20230424;000000;405.7;420.6;405;406.5;2591657;0
Татнфт 3ап;W;20230501;000000;409;410;381;385.5;1973341;0
Татнфт 3ап;W;20230508;000000;387;410.7;385;403.1;1355248;0
Татнфт 3ап;W;20230515;000000;404.8;416.7;404.7;413;1375912;0
Татнфт 3ап;W;20230522;000000;414.7;432.8;413.3;431;1627054;0
Татнфт 3ап;W;20230529;000000;435;461.6;433.5;461.5;2508942;0
Татнфт 3ап;W;20230605;000000;468.5;485.5;460.4;472.9;3217722;0
Татнфт 3ап;W;20230612;000000;479.5;518.5;473;507.1;3598920;0
Татнфт 3ап;W;20230619;000000;505.1;506.9;487;495.9;3131704;0
Татнфт 3ап;W;20230626;000000;500;505.7;486.6;501.5;2678858;0
Татнфт 3ап;W;20230703;000000;500.1;503.1;488.4;493.9;3408350;0
Татнфт 3ап;W;20230710;000000;472.2;498.5;470.3;492.3;2723050;0
Татнфт 3ап;W;20230717;000000;491.5;496.5;483.2;492.4;1745017;0
Татнфт 3ап;W;20230724;000000;493;511;491.1;509.6;2636004;0
Татнфт 3ап;W;20230731;000000;513.2;548;509;525.1;5483091;0
Татнфт 3ап;W;20230807;000000;530.2;560;525.2;559.9;4138913;0
Татнфт 3ап;W;20230814;000000;568;585.5;548;567.6;6845061;0
Татнфт 3ап;W;20230821;000000;573;586.9;563.7;579.6;3082762;0
Татнфт 3ап;W;20230828;000000;580.6;587.9;580.1;584.6;1074140;0
TCS-гдр;W;20191028;000000;1186;1227;1186;1214;345790;0
TCS-гдр;W;20191104;000000;1217.8;1251.2;1190;1222.8;141536;0
TCS-гдр;W;20191111;000000;1229.8;1312.4;1216.2;1250;186444;0
TCS-гдр;W;20191118;000000;1274.8;1275.8;1196.4;1202;442137;0
TCS-гдр;W;20191125;000000;1209.2;1220.2;1174.6;1185.8;455994;0
TCS-гдр;W;20191202;000000;1177;1199.6;1126.6;1186.2;420691;0
TCS-гдр;W;20191209;000000;1207.8;1264.8;1180.4;1257.2;619353;0
TCS-гдр;W;20191216;000000;1266;1340;1251;1285.6;835888;0
TCS-гдр;W;20191223;000000;1285.6;1346;1281;1308.6;227411;0
TCS-гдр;W;20191230;000000;1317;1353;1301.4;1332.4;124158;0
TCS-гдр;W;20200106;000000;1340;1401;1312;1398.4;261877;0
TCS-гдр;W;20200113;000000;1384.6;1490.2;1384.4;1465.2;2023503;0
TCS-гдр;W;20200120;000000;1490;1490;1420.2;1437.4;1390763;0
TCS-гдр;W;20200127;000000;1427.6;1527.8;1386;1515;806843;0
TCS-гдр;W;20200203;000000;1520.4;1676.8;1484.2;1662;1129221;0
TCS-гдр;W;20200210;000000;1673.6;1699.8;1615.2;1650;617759;0
TCS-гдр;W;20200217;000000;1638.8;1663.8;1590.2;1631.6;435086;0
TCS-гдр;W;20200224;000000;1580;1615.8;1361;1474.2;1101891;0
TCS-гдр;W;20200302;000000;1448.6;1524;1053.4;1116.6;2003512;0
TCS-гдр;W;20200309;000000;1005;1250;910.4;1045;2523744;0
TCS-гдр;W;20200316;000000;1017.2;1057;810;987;1965882;0
TCS-гдр;W;20200323;000000;945;1030;882;882;1687136;0
TCS-гдр;W;20200330;000000;882;918;818;862;3234892;0
TCS-гдр;W;20200406;000000;870.2;1038;864.6;940.6;4480534;0
TCS-гдр;W;20200413;000000;936;955;877.8;895;2525280;0
TCS-гдр;W;20200420;000000;904;927.4;830;904;3184291;0
TCS-гдр;W;20200427;000000;930.8;1037.8;874.2;1025;3055382;0
TCS-гдр;W;20200504;000000;1006;1049.6;994.8;1038.4;1132804;0
TCS-гдр;W;20200511;000000;1044.6;1084.6;1009;1070;1713226;0
TCS-гдр;W;20200518;000000;1080;1186.4;1065.6;1184.6;2260976;0
TCS-гдр;W;20200525;000000;1199;1293.8;1184.8;1253;4128647;0
