<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
МосБиржа;W;20170904;000000;105.26;113.99;105.23;111.69;44628460;0
МосБиржа;W;20170911;000000;111.99;114.8;111.25;113.94;33093560;0
МосБиржа;W;20170918;000000;114.1;117.9;113.5;116.03;33863080;0
МосБиржа;W;20170925;000000;116.02;117.65;114.09;115.5;34810820;0
МосБиржа;W;20171002;000000;115.55;120.39;115.48;119.69;41060510;0
МосБиржа;W;20171009;000000;119.71;120.65;117.05;120.49;38455250;0
МосБиржа;W;20171016;000000;120.9;122.55;118.45;119.44;51657140;0
МосБиржа;W;20171023;000000;119.6;121.4;117.23;118.4;41219320;0
МосБиржа;W;20171030;000000;118.77;120.7;117.18;120.31;35692820;0
МосБиржа;W;20171106;000000;120.87;128.49;120.67;126.8;51082020;0
МосБиржа;W;20171113;000000;126.02;127.23;119.5;119.5;61895900;0
МосБиржа;W;20171120;000000;120;130;119.01;126.28;43269040;0
МосБиржа;W;20171127;000000;126.28;127.1;121.36;122.61;36935740;0
МосБиржа;W;20171204;000000;122.03;123.87;115.66;119.37;43185200;0
МосБиржа;W;20171211;000000;119.17;124;118;120.81;34673500;0
МосБиржа;W;20171218;000000;120.47;121.74;108.09;110.1;43972720;0
МосБиржа;W;20171225;000000;110.49;110.66;108.01;108.97;19988260;0
МосБиржа;W;20180101;000000;109.25;110.42;108;108.25;25621500;0
МосБиржа;W;20180108;000000;108.35;115.57;108.25;113.49;55279370;0
МосБиржа;W;20180115;000000;113.44;114.99;111.05;111.5;39903820;0
МосБиржа;W;20180122;000000;111.5;116.8;111.5;115.75;42192480;0
МосБиржа;W;20180129;000000;115.42;119.2;114.26;115.8;39790340;0
МосБиржа;W;20180205;000000;114.76;116.44;109.52;110.5;38869620;0
МосБиржа;W;20180212;000000;111.34;112.55;110.08;110.62;30058410;0
МосБиржа;W;20180219;000000;110.7;114.39;110.34;113.68;23368200;0
МосБиржа;W;20180226;000000;114.5;116.24;110.92;115.46;29397060;0
МосБиржа;W;20180305;000000;116.01;121.2;116.01;120.97;31043720;0
МосБиржа;W;20180312;000000;120.97;121.2;114.76;121;39035680;0
МосБиржа;W;20180319;000000;120;120.88;108.58;119;31917810;0
МосБиржа;W;20180326;000000;118.76;118.99;115.98;117;24055950;0
МосБиржа;W;20180402;000000;117.25;117.51;115.67;116.9;17907290;0
МосБиржа;W;20180409;000000;116.7;117.27;111.1;112.2;68708660;0
МосБиржа;W;20180416;000000;111.83;117.58;111.4;115.99;41994370;0
МосБиржа;W;20180423;000000;116.3;120.9;113.65;119.67;43515100;0
МосБиржа;W;20180430;000000;119.69;121.9;113.5;120.53;25845730;0
МосБиржа;W;20180507;000000;121.2;123.06;118.25;123.06;29677410;0
МосБиржа;W;20180514;000000;118.02;119.31;114.35;117.16;45475120;0
МосБиржа;W;20180521;000000;117;117.79;113.15;114.8;24696270;0
МосБиржа;W;20180528;000000;114.6;115.76;111.47;114.3;32577050;0
МосБиржа;W;20180604;000000;114.95;115.88;107.58;108.67;33756250;0
МосБиржа;W;20180611;000000;108.86;111.85;105.84;111.18;25437890;0
МосБиржа;W;20180618;000000;110.51;112.26;106.2;111.6;34554360;0
МосБиржа;W;20180625;000000;112.3;113.3;108.58;108.58;24762180;0
МосБиржа;W;20180702;000000;109;110.06;105.65;108;34501800;0
МосБиржа;W;20180709;000000;108.11;110.5;106.2;106.41;32703450;0
МосБиржа;W;20180716;000000;106.7;107.4;102.51;103.75;30694950;0
МосБиржа;W;20180723;000000;104.01;105.41;100.63;101.8;31437430;0
МосБиржа;W;20180730;000000;101.81;103.75;99.8;102.06;41196380;0
МосБиржа;W;20180806;000000;101.8;103;97.8;101.24;37745020;0
МосБиржа;W;20180813;000000;100.57;102.74;99.51;100.03;25312090;0
МосБиржа;W;20180820;000000;100.49;101.25;97.72;98.63;25204580;0
МосБиржа;W;20180827;000000;98.98;99.28;95.07;98.04;38614340;0
МосБиржа;W;20180903;000000;97.9;98.88;94.13;95;29850780;0
МосБиржа;W;20180910;000000;95.03;98.51;94.51;97;28403800;0
МосБиржа;W;20180917;000000;97.33;101.2;97;100.95;46778580;0
МосБиржа;W;20180924;000000;100.79;103;96.25;97.2;47645580;0
МосБиржа;W;20181001;000000;97.77;98.1;95.35;96.02;33132970;0
МосБиржа;W;20181008;000000;96.48;96.71;91.71;93.45;30252690;0
МосБиржа;W;20181015;000000;93.39;93.75;90.05;90.58;38354840;0
МосБиржа;W;20181022;000000;90.6;90.89;83.13;83.5;61837550;0
МосБиржа;W;20181029;000000;83.5;89.74;82.05;88.46;52643440;0
МосБиржа;W;20181105;000000;89;93.24;88.52;88.85;41350920;0
МосБиржа;W;20181112;000000;89.45;94.92;88.05;93.45;39740940;0
МосБиржа;W;20181119;000000;93.45;94;88.8;90.82;40349520;0
МосБиржа;W;20181126;000000;91.21;91.94;89.14;89.52;33391370;0
МосБиржа;W;20181203;000000;90.09;91.43;88.25;88.42;31684330;0
МосБиржа;W;20181210;000000;88.4;88.83;84;84;29703590;0
МосБиржа;W;20181217;000000;84;85.29;83;83.3;44168370;0
МосБиржа;W;20181224;000000;83.29;83.39;79.66;81;34739360;0
МосБиржа;W;20181231;000000;80.95;84.8;80.77;84;15437730;0
МосБиржа;W;20190107;000000;84.46;88.19;83.33;88;45688500;0
МосБиржа;W;20190114;000000;87.56;93.69;86.44;93.33;68858520;0
МосБиржа;W;20190121;000000;93.39;95.39;90.36;91.49;50538960;0
МосБиржа;W;20190128;000000;91.35;94.23;89.52;93.5;46478310;0
МосБиржа;W;20190204;000000;93.94;94.38;89.7;90.7;27927880;0
МосБиржа;W;20190211;000000;90.3;91.69;87.26;90.15;73433830;0
МосБиржа;W;20190218;000000;90.15;90.65;88.77;89.5;36445920;0
МосБиржа;W;20190225;000000;89.62;91.95;89.11;91.57;31938890;0
МосБиржа;W;20190304;000000;91.75;94.72;91.44;93.95;39528050;0
МосБиржа;W;20190311;000000;93.65;94.92;90.71;91.08;37900210;0
МосБиржа;W;20190318;000000;91.5;91.94;89.05;89.08;35372500;0
МосБиржа;W;20190325;000000;89.08;91.78;88.4;91.3;35164640;0
МосБиржа;W;20190401;000000;91.58;92.95;90.55;91.02;29051250;0
МосБиржа;W;20190408;000000;91.38;93.8;90.8;91.4;48081700;0
МосБиржа;W;20190415;000000;91.5;92.05;90.71;91.6;34106830;0
МосБиржа;W;20190422;000000;92;92.7;90.17;90.99;35449810;0
МосБиржа;W;20190429;000000;91.1;92.4;89.88;91.83;50872630;0
МосБиржа;W;20190506;000000;91.5;93.87;91.06;91.67;54441030;0
МосБиржа;W;20190513;000000;84.98;87.36;83.38;83.8;58448790;0
МосБиржа;W;20190520;000000;84;85.07;83.42;83.59;32062200;0
МосБиржа;W;20190527;000000;83.75;84.86;83.23;84.75;37112980;0
МосБиржа;W;20190603;000000;84.25;88.38;84.04;87.55;61222770;0
МосБиржа;W;20190610;000000;87.59;90;87.58;89.3;54563700;0
МосБиржа;W;20190617;000000;89.4;90.97;88.53;89.68;50363500;0
МосБиржа;W;20190624;000000;89.6;90.5;88.61;90.15;28273980;0
МосБиржа;W;20190701;000000;90.5;95.99;90.02;95.3;63558750;0
МосБиржа;W;20190708;000000;95.05;97.23;92.77;93.97;41674650;0
МосБиржа;W;20190715;000000;94.3;95.64;91.85;93.06;26069390;0
МосБиржа;W;20190722;000000;93.05;93.11;89.19;91.14;35175110;0
МосБиржа;W;20190729;000000;91.7;93.75;91.07;92.4;28719210;0
МосБиржа;W;20190805;000000;92.04;96.75;92.04;94.9;44992410;0
МосБиржа;W;20190812;000000;94.94;95.37;91.83;91.83;23708170;0
МосБиржа;W;20190819;000000;92.2;94.5;90.66;93.5;28951610;0
МосБиржа;W;20190826;000000;93.45;95.92;92.72;94.62;26718420;0
МосБиржа;W;20190902;000000;95.7;96.19;93.3;95.54;28305310;0
МосБиржа;W;20190909;000000;95.15;97.77;93.75;96.8;47358560;0
МосБиржа;W;20190916;000000;97;97.69;95.26;95.58;31822880;0
МосБиржа;W;20190923;000000;95.29;96.12;94.1;94.85;18328930;0
МосБиржа;W;20190930;000000;94.87;95.63;90.51;91.44;33400210;0
МосБиржа;W;20191007;000000;91.9;92.1;89.55;90.25;25681780;0
МосБиржа;W;20191014;000000;90.4;94.73;89.23;92.7;40537020;0
МосБиржа;W;20191021;000000;92.85;94.39;91.36;93.2;35111720;0
МосБиржа;W;20191028;000000;93;97.43;93;97.05;35206850;0
МосБиржа;W;20191104;000000;97;100.5;96.6;99.14;55563910;0
МосБиржа;W;20191111;000000;98.88;100.88;98.51;100.13;25772120;0
МосБиржа;W;20191118;000000;100;106.35;99.61;105.2;45074380;0
МосБиржа;W;20191125;000000;105.4;106.88;103.71;105.7;42479420;0
МосБиржа;W;20191202;000000;105.84;106.28;103.81;106.17;28696280;0
МосБиржа;W;20191209;000000;106.16;109.95;104.3;108.96;33125050;0
МосБиржа;W;20191216;000000;109.4;111.4;107.26;107.48;32333680;0
МосБиржа;W;20191223;000000;107.71;108.26;106.1;107.08;11008680;0
МосБиржа;W;20191230;000000;107.2;109.86;106.7;107.18;9148180;0
МосБиржа;W;20200106;000000;107.2;113;106.42;112.99;25378660;0
МосБиржа;W;20200113;000000;113;116.38;112.16;114.8;40799490;0
МосБиржа;W;20200120;000000;114.81;116;112.27;113;31910240;0
МосБиржа;W;20200127;000000;112.6;113.44;109.3;109.94;27124830;0
МосБиржа;W;20200203;000000;108;114.55;107.47;113.16;36328040;0
МосБиржа;W;20200210;000000;112.7;115;111.52;112.5;27932260;0
МосБиржа;W;20200217;000000;112.82;112.95;111.2;111.33;20618120;0
МосБиржа;W;20200224;000000;110.58;111.29;92.3;99.08;62547670;0
МосБиржа;W;20200302;000000;101.4;102.55;89.32;90.95;155943450;0
МосБиржа;W;20200309;000000;81.92;94.7;81.86;90.01;172943010;0
МосБиржа;W;20200316;000000;89;93;79.54;92;186238940;0
МосБиржа;W;20200323;000000;90.03;97.46;86.16;91.73;95281560;0
МосБиржа;W;20200330;000000;91;100.02;89.44;99;88950860;0
МосБиржа;W;20200406;000000;99.89;106.9;98.9;105.4;81761250;0
МосБиржа;W;20200413;000000;105.8;113.77;101.05;113.37;91289220;0
МосБиржа;W;20200420;000000;113.3;119.9;108.37;117.03;86265810;0
МосБиржа;W;20200427;000000;118.2;129.15;116.97;120.23;100530550;0
МосБиржа;W;20200504;000000;118.66;127.78;117.88;127.09;71015430;0
МосБиржа;W;20200511;000000;127.54;128.74;113.11;113.57;114238210;0
МосБиржа;W;20200518;000000;115;116.6;113.17;114.47;70869380;0
МосБиржа;W;20200525;000000;114.31;116.82;113.77;114.29;46795270;0
МосБиржа;W;20200601;000000;114.28;119.57;113.39;118.28;70837610;0
МосБиржа;W;20200608;000000;118.56;119.17;114.06;116.05;37055840;0
МосБиржа;W;20200615;000000;114.88;117.59;111.38;115.67;55313840;0
МосБиржа;W;20200622;000000;115.95;116.45;111.47;113.42;38942090;0
МосБиржа;W;20200629;000000;113.01;116.4;112.24;116.14;30297120;0
МосБиржа;W;20200706;000000;116.85;126.8;116.4;126.45;78269370;0
МосБиржа;W;20200713;000000;126.8;127.86;121.32;125.37;44712090;0
МосБиржа;W;20200720;000000;125.22;128.33;124.27;128.2;33810560;0
МосБиржа;W;20200727;000000;127.91;134.2;127.5;133.25;39861320;0
МосБиржа;W;20200803;000000;133.53;148.12;133.53;143.24;84985520;0
МосБиржа;W;20200810;000000;142.5;147.5;139.52;143.75;55604300;0
МосБиржа;W;20200817;000000;144;146.9;141.7;146.18;45893920;0
МосБиржа;W;20200824;000000;147;148.8;138.15;139.38;37256070;0
МосБиржа;W;20200831;000000;140;140.69;129;135.08;60822780;0
МосБиржа;W;20200907;000000;134.09;140.54;133.58;138.39;31498340;0
МосБиржа;W;20200914;000000;139.21;150;137.01;146.26;71561090;0
МосБиржа;W;20200921;000000;146.49;148.7;140.41;144.65;59042960;0
МосБиржа;W;20200928;000000;145.25;149.88;144.78;148.1;49644130;0
МосБиржа;W;20201005;000000;148.91;155.92;148.4;149.55;69676880;0
МосБиржа;W;20201012;000000;149.96;153.1;146.16;146.92;58545590;0
МосБиржа;W;20201019;000000;147;148.6;140.86;142.67;59819180;0
МосБиржа;W;20201026;000000;141.99;142.26;133.75;134.19;69842860;0
МосБиржа;W;20201102;000000;133.9;139.6;131.02;137.65;70331230;0
МосБиржа;W;20201109;000000;139;142.24;132.67;134.57;81933150;0
МосБиржа;W;20201116;000000;136;140.2;134.09;139.48;74763880;0
МосБиржа;W;20201123;000000;139.55;154.12;137.23;153.1;94200610;0
МосБиржа;W;20201130;000000;152.5;162.8;151.36;157.6;86851140;0
МосБиржа;W;20201207;000000;157.6;168.43;156.55;167.71;54891500;0
МосБиржа;W;20201214;000000;169;169;159.45;160.66;68665370;0
МосБиржа;W;20201221;000000;159.69;163.48;152.76;160.19;38097270;0
МосБиржа;W;20201228;000000;161;161.36;158.02;159.25;10658540;0
МосБиржа;W;20210104;000000;159.5;162.97;157.25;160.33;36086500;0
МосБиржа;W;20210111;000000;160.18;161.84;157.54;159.9;53047950;0
МосБиржа;W;20210118;000000;160.1;167.82;156.22;158.66;61439860;0
МосБиржа;W;20210125;000000;159;165.37;156.73;157.62;39873870;0
МосБиржа;W;20210201;000000;158.45;161;154.35;158.2;38802150;0
МосБиржа;W;20210208;000000;158.81;165.55;158.4;163.28;42656290;0
МосБиржа;W;20210215;000000;163.52;167.15;160.01;165.55;48220600;0
МосБиржа;W;20210222;000000;165.55;175.7;164.65;173.31;58259790;0
МосБиржа;W;20210301;000000;174.1;178.48;164.3;167.43;66728340;0
МосБиржа;W;20210308;000000;166.59;170.8;166.26;167.87;38493530;0
МосБиржа;W;20210315;000000;168.23;170.82;163.75;168.17;48823360;0
МосБиржа;W;20210322;000000;168.17;169.84;165.32;169.57;25130700;0
МосБиржа;W;20210329;000000;169.8;175.7;168.24;169.41;42204890;0
МосБиржа;W;20210405;000000;169;173.66;166.43;171.03;31581560;0
МосБиржа;W;20210412;000000;171.05;175;170.1;173.47;28372630;0
МосБиржа;W;20210419;000000;173.02;174.52;168.58;171.2;34641320;0
МосБиржа;W;20210426;000000;171.87;181.62;171.1;177.8;43115650;0
МосБиржа;W;20210503;000000;178.99;189.8;177.86;187.37;33027500;0
МосБиржа;W;20210510;000000;187.37;192.63;174.11;175.35;59772380;0
МосБиржа;W;20210517;000000;175.75;178.05;167.64;168.97;41629190;0
МосБиржа;W;20210524;000000;169.28;171.5;167.1;168.31;43448810;0
МосБиржа;W;20210531;000000;168.5;172.85;167.9;172.8;50430410;0
МосБиржа;W;20210607;000000;172.92;177.4;171.97;174.96;42540430;0
МосБиржа;W;20210614;000000;175;180.3;173.93;176.69;47907810;0
МосБиржа;W;20210621;000000;176.63;178.72;171.6;172.46;29577340;0
МосБиржа;W;20210628;000000;172.8;175.14;168.92;171.1;41359670;0
МосБиржа;W;20210705;000000;171.29;175.19;170.55;171.55;31682390;0
МосБиржа;W;20210712;000000;171.9;172.96;168.17;169.51;30810440;0
МосБиржа;W;20210719;000000;168.99;171.7;163.58;170;39424430;0
МосБиржа;W;20210726;000000;169.49;174.96;168.6;173.41;24373480;0
МосБиржа;W;20210802;000000;173.01;176.35;172.09;174.5;24586990;0
МосБиржа;W;20210809;000000;174.78;177.9;173.49;174.74;23377850;0
МосБиржа;W;20210816;000000;174.52;185.33;173.3;181.1;42459540;0
МосБиржа;W;20210823;000000;181.9;182.99;178.35;181.83;21989200;0
МосБиржа;W;20210830;000000;181.85;191.52;181.85;186.39;42733650;0
МосБиржа;W;20210906;000000;186.68;188.17;181.02;186.09;28483410;0
МосБиржа;W;20210913;000000;186.15;186.56;178.73;182.08;44368550;0
